,date,text,user
485,20/3/16 00:45,0 de 3 obviooo,Pon Cl
486,20/3/16 00:45,Nunca hubo posibilidad de verdad,Pon Cl
487,20/3/16 00:46,Igual las 3 tienen cara de trolitas. Fanas del afelá,Pon Cl
488,20/3/16 00:49,Buena data nico,Oguitoo
489,20/3/16 00:49,La sacaste de la revi?,Oguitoo
490,20/3/16 00:49,<Multimedia omitido>,Oguitoo
491,20/3/16 00:55,Es fruto de una charla claramente pérdida por Federico,Pon Cl
492,20/3/16 01:25,"Ojo. El uba dijo ""a 3 le dan""",Riti Cell
493,20/3/16 01:26,Sin conocerlas sé que no mintió,Riti Cell
494,20/3/16 01:28,Pasa que el pon le da a todo,Fede Sharley
495,20/3/16 01:43,creo que la declareta fue falsa,Joaquin
496,20/3/16 01:54,<Multimedia omitido>,Fede Sharley
497,20/3/16 01:57,<Multimedia omitido>,Iña Cell
498,20/3/16 02:01,<Multimedia omitido>,Iña Cell
499,20/3/16 02:02,<Multimedia omitido>,Pon Cl
500,20/3/16 02:02,<Multimedia omitido>,Iña Cell
501,20/3/16 02:03,Gayside,Pon Cl
502,20/3/16 02:15,<Multimedia omitido>,Fede Sharley
503,20/3/16 02:15,<Multimedia omitido>,Fede Sharley
504,20/3/16 02:15,<Multimedia omitido>,Fede Sharley
505,20/3/16 02:15,<Multimedia omitido>,Fede Sharley
506,20/3/16 02:15,<Multimedia omitido>,Fede Sharley
507,20/3/16 02:15,<Multimedia omitido>,Fede Sharley
508,20/3/16 02:15,<Multimedia omitido>,Fede Sharley
509,20/3/16 02:15,<Multimedia omitido>,Fede Sharley
510,20/3/16 02:15,<Multimedia omitido>,Fede Sharley
511,20/3/16 02:15,<Multimedia omitido>,Fede Sharley
512,20/3/16 02:21,<Multimedia omitido>,Fede Sharley
513,20/3/16 02:23,<Multimedia omitido>,Fede Sharley
514,20/3/16 13:17,Che aaalto lugar el peishe! Felicitaciones muchachos,Moda Cl
515,20/3/16 13:20,✌🏼✌🏼,Iña Cell
516,20/3/16 13:21,Lo q es el peishe,Sebi Cell
517,20/3/16 13:27,parece que lapu los pibee,Lobo cl
518,20/3/16 13:31,Jajajajaja,Iña Cell
519,20/3/16 13:46,✌🏼❤,Pelado Ale
520,20/3/16 13:46,Él peishe es de Perón,Pelado Ale
521,20/3/16 13:51,Q pibes?,Uba Cl
522,20/3/16 13:58,un grupo de desconocidos,Lobo cl
523,20/3/16 13:58,de ahi,Lobo cl
524,20/3/16 13:58,ah,Lobo cl
525,20/3/16 13:59,Jajaja bien lobi,Moda Cl
526,20/3/16 14:35,<Multimedia omitido>,Pon Cl
527,20/3/16 14:38,↘,Moda Cl
528,20/3/16 14:39,<Multimedia omitido>,Lobo cl
529,20/3/16 15:00,decile q los choris van adelante y la carne atrás,Joaquin
530,20/3/16 15:44,<Multimedia omitido>,Pelado Ale
531,20/3/16 15:46,Madale un abrazo a juancito Ale!!,URI
532,20/3/16 15:55,Hongos a la parri lobo?,Uba Cl
533,20/3/16 15:55,Siempre fuiste un moderno,Uba Cl
534,20/3/16 15:58,uba bienvenido al presente,Lobo cl
535,20/3/16 15:58,hace 40 años se murio peron no jodamos mas,Lobo cl
536,20/3/16 15:59,Tipo vanguardista,Uba Cl
537,20/3/16 15:59,asadomacrista,Lobo cl
538,20/3/16 15:59,lomooooo,Lobo cl
539,20/3/16 16:01,"""Siempre fuiste un moderno""  👏🏽👏🏽👏🏽",Moda Cl
540,20/3/16 18:47,jejejejejejej,Shafal
541,20/3/16 18:47,sos una verguenza para el asador lobo,Shafal
542,20/3/16 18:47,hongos a la parri??? mas alla q sean ricos es.muy gay y macrista,Shafal
543,20/3/16 18:53,Vacuno el dolape,Moda Cl
544,20/3/16 18:53,(no yo),Moda Cl
545,20/3/16 18:53,Quien la pu?,Uba Cl
546,20/3/16 18:53,✋🏻,Sebi Cell
547,20/3/16 18:54,Vaamooo,Uba Cl
548,20/3/16 18:55,que queres mi prima es vegeta,Lobo cl
549,20/3/16 19:02,deliveey en casa se puede,Lobo cl
550,20/3/16 19:03,no cocino ni alli,Lobo cl
551,20/3/16 19:07,wg,Lobo cl
552,20/3/16 19:07,Era pa la nusa?,Oguitoo
553,20/3/16 19:07,Asi la gano,Oguitoo
554,20/3/16 19:07,Rebelde,Oguitoo
555,20/3/16 19:08,Ah,Oguitoo
556,20/3/16 19:08,real time,Lobo cl
557,20/3/16 19:13,Le vamo a meter chaucha a la vegeta,Oguitoo
558,20/3/16 19:13,A,Oguitoo
559,20/3/16 19:14,el pela gano ahi,Lobo cl
560,20/3/16 19:14,parece,Lobo cl
561,20/3/16 19:14,seria rongaaa que pase,Lobo cl
562,20/3/16 20:25,bien boquita,Lobo cl
563,20/3/16 20:36,Boquita te amo,Pelado Ale
564,20/3/16 20:45,🅱,Pon Cl
565,20/3/16 20:46,🅱,Iña Cell
566,20/3/16 20:47,🅱,Uba Cl
567,20/3/16 20:48,Che axion es De shell no,Rama cl
568,20/3/16 20:51,No,Fede Sharley
569,20/3/16 20:51,De Pan American Energy,Fede Sharley
570,20/3/16 20:51,Del grupo Bridas,Fede Sharley
571,20/3/16 20:51,Panammmm,URI
572,20/3/16 20:51,Shell es holandesa,Fede Sharley
573,20/3/16 20:51,Ah,Rama cl
574,20/3/16 20:51,Es de arafue,Rama cl
575,20/3/16 20:52,Buenísimo le hacemos propaganda a la competencia de ypf,Rama cl
576,20/3/16 20:52,Y cuál es el problema?,Fede Sharley
577,20/3/16 20:52,Es argentina Axion,Fede Sharley
578,20/3/16 20:53,"Ah es de acá, eso preguntaba",Rama cl
579,20/3/16 20:56,Exacto,Fede Sharley
580,20/3/16 20:56,Hace upstream y downstream,Fede Sharley
581,20/3/16 20:57,O sea explotan pozos y a su vez lo procesan,Fede Sharley
582,20/3/16 20:57,Pensé que era extranjera,Rama cl
583,20/3/16 20:58,"Antes sí, era americana",Fede Sharley
584,20/3/16 21:05,Che,Oguitoo
585,20/3/16 21:06,Orion cobra sueldo?,Oguitoo
586,20/3/16 21:06,O no se le exige porque es ad honorem?,Oguitoo
587,20/3/16 21:08,🅱,Sebi Cell
588,20/3/16 21:59,Hola chhhhhamigoooos,More
589,20/3/16 21:59,Aca haciendome amigo del wachap,More
590,20/3/16 22:00,Mi primer aporte,More
591,20/3/16 22:00,Para el shari con amorrr,More
592,20/3/16 22:00,<Multimedia omitido>,More
593,20/3/16 22:01,Que grande,Fede Sharley
594,20/3/16 22:01,Cómo fue eso?,Fede Sharley
595,20/3/16 22:02,🔯,Oguitoo
596,20/3/16 22:03,Fue el bat de mi prima,More
597,20/3/16 22:04,Un templo super refo,More
598,20/3/16 22:04,Onda sigo los preceptos q se me cantan,More
599,20/3/16 22:08,<Multimedia omitido>,Fede Sharley
600,20/3/16 22:19,Che barracas y san isidro son los dos bastante medievales,More
601,20/3/16 22:19,"la foto del grupo, estamos en alza more como ves",Joaquin
602,20/3/16 22:20,moreeeeeeee moreeeeeeeno,Lobo cl
603,20/3/16 22:21,La foto del gruupo es muy gay,More
604,20/3/16 22:23,<Multimedia omitido>,More
605,20/3/16 23:40,<Multimedia omitido>,Fede Sharley
606,20/3/16 23:40,<Multimedia omitido>,Fede Sharley
607,21/3/16 08:33,estoy para comprar unas flowers,Joaquin
608,21/3/16 08:33,avisen si alguno tiene o consigue,Joaquin
609,21/3/16 09:02,In,Iña Cell
610,21/3/16 13:05,Yo mañana pego un paragua si a alguien le interesa,More
611,21/3/16 13:05,200p 20g,More
612,21/3/16 13:10,Uoooo la primer intervención sin atenuantes!!,Sebi Cell
613,21/3/16 13:11,"yo toy para flores, gracias more igual",Joaquin
614,21/3/16 14:31,<Multimedia omitido>,Sebi Cell
615,21/3/16 14:41,Por fin el mundo avanzó,Fede Sharley
616,21/3/16 14:43,Va a avanzar el día que nos saquemos la pija del culo de estos imperialistas de muerda,Pelado Ale
617,21/3/16 14:43,Mierda,Pelado Ale
618,21/3/16 15:26,<Multimedia omitido>,More
619,21/3/16 15:28,Mu bue,Sebi Cell
620,21/3/16 18:21,llego y por aho hay outlet de flores,Shafal
621,21/3/16 18:21,veremos q tanto se cosechara,Shafal
622,21/3/16 18:21,quedaron al cuidado de doña ives y.mi cuñado,Shafal
623,21/3/16 18:33,<Multimedia omitido>,Shafal
624,21/3/16 18:35,<Multimedia omitido>,Shafal
625,21/3/16 18:46,😎😎,URI
626,21/3/16 18:46,Emaaaaa,URI
627,21/3/16 22:00,partidon de la acade,Lobo cl
628,21/3/16 22:01,como te mantes negro buenos biceps,Lobo cl
629,21/3/16 22:05,👨‍❤️‍👨,Uba Cl
630,21/3/16 22:11,Jaja,Pon Cl
631,22/3/16 07:24,este negro desnutrido,Pelado Ale
632,22/3/16 07:24,Alto fibroso,Pelado Ale
633,22/3/16 08:10,Hay gato,Moda Cl
634,22/3/16 08:11,Implantes,Uba Cl
635,22/3/16 08:12,Ema quiere ir con la mamá en esa foto,Moda Cl
636,22/3/16 08:12,"""papá está ebrio again""",Moda Cl
637,22/3/16 09:28,no hair all mussle,Joaquin
638,22/3/16 09:36,<Multimedia omitido>,Muse Cell
639,22/3/16 10:50,"Uf, a mi me deben 5 dtos entonces",Uba Cl
640,22/3/16 10:52,museee,Lobo cl
641,22/3/16 10:52,la  biciiiiii,Lobo cl
642,22/3/16 13:07,Ahora si,Uba Cl
643,22/3/16 13:08,<Multimedia omitido>,Uba Cl
644,22/3/16 13:14,"ahora si q si, empezó lo oscuro",Joaquin
645,22/3/16 13:14,obama.hoy lapu,Lobo cl
646,22/3/16 16:38,<Multimedia omitido>,Joaquin
647,22/3/16 16:40,Jajaja es muy linda,Pon Cl
648,22/3/16 16:40,Es un animé man,Riti Cell
649,22/3/16 16:41,Foto de Rochi tenes?,Pon Cl
650,22/3/16 16:46,la de rochi la. mande a #quedificiles un grupaso q arranco hace un mes aprox,Joaquin
651,22/3/16 16:48,ta dibujada mal,Joaquin
652,22/3/16 17:12,Ahí me la pasaron subiii,Pon Cl
653,22/3/16 17:12,Ah,Pon Cl
654,22/3/16 17:20,bajé,Joaquin
655,22/3/16 17:21,Hermosa cucu,Moda Cl
656,22/3/16 17:26,Es de porcelana loco confesa,Sebi Cell
657,22/3/16 17:39,Del rastafari hay poco y nada ahí 👁,Pon Cl
658,22/3/16 17:41,Ojo poco rasta,Sebi Cell
659,22/3/16 18:22,Q ooo.,Muse Cell
661,22/3/16 18:41,"bieen, yo estoy.",Joaquin
662,22/3/16 18:42,seria ideal poner una hora de referencia para vernos en callao y corrientes para el q arranque desde ahí,Joaquin
663,22/3/16 18:42,vamos,Lobo cl
664,22/3/16 18:43,a la primera imagino?,Lobo cl
665,22/3/16 18:43,en congreso  nos encontramos,Lobo cl
666,22/3/16 18:50,yo iría tipo 3. rocas en la mochi malo no?,Joaquin
667,22/3/16 18:50,Arrrrrrmas,Pon Cl
668,22/3/16 18:51,In armas real,Fede Sharley
669,22/3/16 18:52,Mañana llegar al centro es un pijazo encima. No paran los subtes,Fede Sharley
670,22/3/16 18:52,excusas para no laburar,Lobo cl
671,22/3/16 18:53,como es la barakmove toncs? tampoco dejan salir vuelos para controlar el espacio aéreo algo así,Joaquin
672,22/3/16 18:54,los subtes q onda?,Joaquin
673,22/3/16 18:54,Todo cortado calles y subtes no paran,Fede Sharley
674,22/3/16 18:54,O llegan hasta 9 de julio creo,Fede Sharley
675,22/3/16 18:54,Una de DOS,Fede Sharley
676,22/3/16 18:54,"Después riccheri cortada hoy 0,30 que cae el AF1",Fede Sharley
677,22/3/16 22:35,<Multimedia omitido>,Sebi Cell
678,22/3/16 22:47,Supremo,Moda Cl
679,22/3/16 22:49,superior,Lobo cl
680,23/3/16 09:31,<Multimedia omitido>,Uba Cl
681,23/3/16 09:32,igual a marilyn,Lobo cl
682,23/3/16 09:49,Naaaah,Pon Cl
683,23/3/16 09:51,que ooo esta banda fin de largo,Lobo cl
684,23/3/16 09:51,saleeeee alguuuu?,Lobo cl
685,23/3/16 09:56,Yo tengo unas ro,Fede Sharley
686,23/3/16 09:56,En una de esas la hacemo,Fede Sharley
687,23/3/16 09:56,realllll?,Lobo cl
688,23/3/16 11:52,Dios te oiga,Moda Cl
689,23/3/16 13:32,<Multimedia omitido>,dona Cel
690,23/3/16 13:34,<Multimedia omitido>,Pon Cl
691,23/3/16 13:45,<Multimedia omitido>,Pelado Ale
692,23/3/16 13:46,<Multimedia omitido>,Pelado Ale
693,23/3/16 14:32,<Multimedia omitido>,Lobo cl
694,23/3/16 14:36,Cross al mentón,Oguitoo
695,23/3/16 17:14,<Multimedia omitido>,Pon Cl
696,23/3/16 18:14,<Multimedia omitido>,Fede Sharley
697,23/3/16 18:14,<Multimedia omitido>,Fede Sharley
698,23/3/16 18:14,<Multimedia omitido>,Fede Sharley
699,23/3/16 18:14,<Multimedia omitido>,Fede Sharley
700,23/3/16 18:14,<Multimedia omitido>,Fede Sharley
701,23/3/16 18:14,<Multimedia omitido>,Fede Sharley
702,23/3/16 18:14,<Multimedia omitido>,Fede Sharley
703,23/3/16 18:15,estaba necesitando esto,Lobo cl
704,23/3/16 18:17,Cascada time?,Fede Sharley
705,23/3/16 18:17,bien,Joaquin
706,23/3/16 18:17,me libero y 19 15 toy acogotando a full,Lobo cl
707,23/3/16 18:18,al final de video le mete una profunda.,Joaquin
708,23/3/16 18:55,a,Shafal
709,23/3/16 18:55,ten,Shafal
710,23/3/16 18:55,tis,Shafal
711,23/3/16 18:55,cascos...,Shafal
712,23/3/16 18:55,cuando dispongan cuento,Shafal
713,23/3/16 18:55,✋🏻,dona Cel
714,23/3/16 18:55,Listo,dona Cel
715,23/3/16 18:56,💂🏻,Moda Cl
716,23/3/16 18:58,estoy,Joaquin
717,23/3/16 19:01,crei que subiaaaaaa,Lobo cl
718,23/3/16 19:01,perooo.nott,Lobo cl
719,23/3/16 19:02,"nono yo subí fuerte. negro es alta historia, ponele más condimento para los nietos, te felicito.",Joaquin
720,23/3/16 19:02,"te pico, pero no se hinchó mucho no?. que bárbaro",Joaquin
721,23/3/16 19:03,Cucu tonto SPOILER,Oguitoo
722,23/3/16 19:03,Tonnnto,Oguitoo
723,23/3/16 19:03,Ah,Oguitoo
724,23/3/16 19:06,"esto no es Netflix, o estas o no estas. ah",Joaquin
725,23/3/16 19:08,uohhhhgg,Lobo cl
726,23/3/16 19:08,lo.corrio,Lobo cl
727,23/3/16 19:27,"Asi le dicen ahora? ""Me comi una abeja""?",Oguitoo
728,23/3/16 19:28,Tené los huevos del pon papa,Oguitoo
730,23/3/16 19:28,Ah,Oguitoo
731,23/3/16 19:35,te quiero ver gordito,Shafal
732,23/3/16 19:36,alta abeja,Shafal
733,23/3/16 19:36,me cague todo,Shafal
734,23/3/16 19:36,deci q emalove se reia sin parar,Shafal
735,23/3/16 19:36,y la subio,Shafal
736,23/3/16 19:37,pero me re cague,Shafal
737,23/3/16 19:45,Es para el programa ese de las casualidades men,Riti Cell
738,23/3/16 19:45,Una en 10 millones,Riti Cell
739,23/3/16 19:45,Peixe??,Iña Cell
740,23/3/16 19:48,Tengo laburo moishe,Riti Cell
741,23/3/16 19:49,Te los llevo a todos,Riti Cell
742,24/3/16 15:13,lo qe es marchar con el pelle,Lobo cl
743,24/3/16 19:16,Quien esta para match y cena en tolo?,Moda Cl
744,24/3/16 19:17,_ _ t,Uba Cl
745,24/3/16 19:19,Siguen en la marcha?,Fede Sharley
746,24/3/16 19:19,O ya se fue?,Fede Sharley
747,24/3/16 19:21,Vos ya te fuiste del parque de la memoria fedi?,Uba Cl
748,24/3/16 19:21,Ah,Uba Cl
749,24/3/16 19:22,No me dejaron entrar,Fede Sharley
750,24/3/16 19:22,Yo estoy en tolo con sebi y nico,Moda Cl
751,24/3/16 19:22,Yo me sumo a la cena,Fede Sharley
752,24/3/16 19:23,Dale,Moda Cl
753,24/3/16 19:23,20 30 arranca el match,Moda Cl
754,24/3/16 19:33,fede es ⚽ un pelota de fobal eso,Lobo cl
755,24/3/16 19:33,ah,Lobo cl
756,24/3/16 19:35,<Multimedia omitido>,Sebi Cell
757,24/3/16 19:35,✌🏻❤,Lobo cl
758,24/3/16 19:38,✌🏿,Sebi Cell
759,24/3/16 19:43,La quinta esta dando cátedra de wini,Pon Cl
760,24/3/16 20:53,Uba lo gritó?,Moda Cl
761,24/3/16 20:59,mercadoooo,Lobo cl
762,24/3/16 21:00,que tipo con los huevos grandes,Lobo cl
763,24/3/16 21:11,Paravos uba boton,Oguitoo
764,24/3/16 21:11,Ah,Oguitoo
765,24/3/16 21:12,<Multimedia omitido>,Fede Sharley
766,24/3/16 21:13,Vos sacaste la foto fedu?,Oguitoo
767,24/3/16 21:15,Oooobvio,Fede Sharley
768,24/3/16 21:15,lo que es el millo en arg,Lobo cl
769,24/3/16 21:15,Tremendo men,Oguitoo
770,24/3/16 21:16,Abondanzieri pide el cambio,Oguitoo
772,24/3/16 21:16,Riquelme renuncia,Oguitoo
773,24/3/16 21:16,Tevez se hizo caca en una vestuario,Oguitoo
774,24/3/16 21:16,Ah,Oguitoo
775,24/3/16 21:16,El Diego?,Pon Cl
776,24/3/16 21:17,Es del rojo,Oguitoo
777,24/3/16 21:17,Jaja,Oguitoo
778,24/3/16 21:17,arg junior,Lobo cl
779,24/3/16 21:17,Lo unico que le faltaba a seleccion era defensores,Oguitoo
780,24/3/16 21:17,Entre fm,Oguitoo
781,24/3/16 21:18,Y mercadus,Oguitoo
782,24/3/16 21:18,Ya esta,Oguitoo
783,24/3/16 21:18,Espera que llamen a vangioni y maidanus,Oguitoo
784,24/3/16 21:18,Ojala,Oguitoo
785,24/3/16 21:18,y el muñe,Lobo cl
787,24/3/16 21:19,🙌🏻,Oguitoo
789,24/3/16 21:23,🅱,Pon Cl
790,24/3/16 21:23,Gracias Gabriel,Il So
791,24/3/16 21:23,🅱,Sebi Cell
792,24/3/16 21:23,🅱,Moda Cl
793,24/3/16 21:23,Espontánea,Sebi Cell
794,24/3/16 21:24,espontaneo son los pijasos que te morfaste,Lobo cl
795,24/3/16 21:24,las ultimas.dos.copas,Lobo cl
797,24/3/16 21:31,<Multimedia omitido>,Pon Cl
799,24/3/16 21:38,Jaja,Pon Cl
800,24/3/16 21:38,https://youtu.be/STVSQG2KhE4,Pon Cl
801,24/3/16 21:38,Romandios,Pon Cl
802,24/3/16 21:39,mercaaaaa,Lobo cl
803,24/3/16 21:39,mercaaaaa,Lobo cl
805,24/3/16 21:42,Es para el cata que lo mira por tv y ya lo ve,Il So
807,24/3/16 21:59,Vos tuviste a gary medel,Oguitoo
808,24/3/16 21:59,Yo a krane,Oguitoo
809,24/3/16 21:59,Que distintos somos bosterito,Oguitoo
810,24/3/16 22:07,Jaja vos alexis feo,Pon Cl
811,24/3/16 22:08,<Multimedia omitido>,Pon Cl
812,24/3/16 22:08,<Multimedia omitido>,Pon Cl
813,24/3/16 22:09,Vendehumo,Oguitoo
814,24/3/16 22:09,Todavia no te cansaste del humo que te vende angelici?,Oguitoo
815,24/3/16 22:09,Posta?,Oguitoo
816,24/3/16 22:09,Gud lack,Oguitoo
817,24/3/16 22:10,Tevez llegó y ya tiene dos titulos,Pon Cl
818,24/3/16 22:10,Saviola ta se fue y no hizo ni un gol,Pon Cl
819,24/3/16 22:10,Aimar idem,Pon Cl
820,24/3/16 22:11,Pero no llegaron vendiendo el humo de tevez y osvaldo,Oguitoo
821,24/3/16 22:11,Y si con tu presente te conformas con esosndos titulos,Oguitoo
822,24/3/16 22:12,"""Dos"" contando la copa argentina que te regalaron",Oguitoo
823,24/3/16 22:12,Esta bomb. Más distintos somos,Oguitoo
824,24/3/16 22:13,"No me conformo. Pero te digo saviola ni un gol, tevez dos títulos, eso.",Pon Cl
825,24/3/16 22:13,Saviola gano la libertadores al caso amiguito,Oguitoo
826,24/3/16 22:13,5 titulos,Oguitoo
827,24/3/16 22:14,Te saco de las dos copas brother,Oguitoo
828,24/3/16 22:14,"Ni un gol, ni jugó",Pon Cl
829,24/3/16 22:14,Si jugo,Oguitoo
830,24/3/16 22:14,No mojo,Oguitoo
831,24/3/16 22:14,Jajaja,Pon Cl
832,24/3/16 22:14,Joya,Pon Cl
833,24/3/16 22:14,Y?,Oguitoo
834,24/3/16 22:14,Campeon,Oguitoo
835,24/3/16 22:14,Vs,Oguitoo
836,24/3/16 22:14,Seguimos mirando el match,Pon Cl
837,24/3/16 22:14,Eliminado contra river,Oguitoo
838,24/3/16 22:14,Nuy vue,Oguitoo
839,24/3/16 22:14,Jj,Oguitoo
840,24/3/16 22:14,Dale,Oguitoo
841,24/3/16 22:14,Esta aburrido,Oguitoo
842,24/3/16 22:14,Por eso,Oguitoo
843,24/3/16 22:14,Jja,Oguitoo
844,24/3/16 22:15,🅱,Sebi Cell
845,24/3/16 22:17,<Multimedia omitido>,Pon Cl
846,24/3/16 22:17,Lo empuja y lo deja en pffside,Oguitoo
847,24/3/16 22:17,Me voy a tatuar a FM,Oguitoo
848,24/3/16 22:17,🙌🏻,Oguitoo
849,24/3/16 22:21,El tata ta más perdido,Rama cl
850,24/3/16 22:30,Wanchope pide la 9,Il So
851,24/3/16 22:42,Casuro DT,Pon Cl
852,24/3/16 22:47,El vasco ahora que ta sin laburo por ahí...,Rama cl
853,24/3/16 22:50,Man,More
854,24/3/16 22:50,Me habia olvidado cuaaaaanto les gusta el futbol,More
855,24/3/16 22:51,Jaja Daaaa moreee,Rama cl
856,24/3/16 22:52,Todo bien yo hago lo mismo en otros grupos sobre otros temas,More
857,24/3/16 22:53,Que ooonda,Rama cl
858,24/3/16 22:53,Bien,More
859,24/3/16 22:53,Fumando uno,More
860,24/3/16 22:53,Leyendo,More
861,24/3/16 22:53,La muerte de arturo,More
862,24/3/16 22:53,Pensando en cenar,More
863,24/3/16 22:58,More te adoro🙌🏻,Oguitoo
864,24/3/16 23:35,Que temas moree?,Pon Cl
865,25/3/16 00:05,con more este grupo ratifica la primacia de la quinnnnnnta,Shafal
866,25/3/16 00:05,como salio el match,Shafal
867,25/3/16 00:05,me fui a bailar forró con emalove y me olvide,Shafal
868,25/3/16 00:06,ganamos intuyo,Shafal
869,25/3/16 00:07,Si 2 1,Rama cl
870,25/3/16 00:07,Jugando horrible,Rama cl
871,25/3/16 00:08,bieeen a lo tata,Shafal
872,25/3/16 00:09,che en el grupo de los nerds,Shafal
873,25/3/16 00:09,tmb son mas quinta,Shafal
874,25/3/16 00:09,con scarso y yana tmb marcan el camino?,Shafal
875,25/3/16 00:11,Creo que mosque es el capo,Rama cl
876,25/3/16 00:11,Vos volves o ya estás eejerciendo ilegalmente la.medicina allá?,Rama cl
877,25/3/16 00:11,Ah,Rama cl
878,25/3/16 00:12,aun no,Shafal
879,25/3/16 00:12,pero estoy analizando,Shafal
880,25/3/16 00:12,venirme,Shafal
881,25/3/16 00:12,Como anda ema?,Rama cl
882,25/3/16 00:12,Gustosa de brasil?,Rama cl
883,25/3/16 00:13,junto teca un añito y me pongo un chiringuoto en la plaua,Shafal
884,25/3/16 00:13,playa,Shafal
885,25/3/16 00:13,emalove cada dia demuestra lo capo q es,Shafal
886,25/3/16 00:13,no le teme a la olas,Shafal
887,25/3/16 00:14,le kb la arena,Shafal
888,25/3/16 00:14,saluda a todo el mundooo,Shafal
889,25/3/16 00:14,fala mais portugues q español,Shafal
890,25/3/16 00:15,Que genia,Rama cl
891,25/3/16 00:44,Jaaaa escucharon a.martiniano?,Rama cl
892,25/3/16 00:44,Por favor,Rama cl
893,25/3/16 03:33,Que temas more?,Oguitoo
894,25/3/16 11:01,<Multimedia omitido>,Il So
895,25/3/16 12:56,Hay pasajes a Cuba por  $5500.,Muse Cell
897,25/3/16 13:03,<Multimedia omitido>,Sebi Cell
898,25/3/16 14:56,<Multimedia omitido>,Lobo cl
899,25/3/16 15:05,Jajaja,Oguitoo
900,25/3/16 15:05,Lobo,Oguitoo
901,25/3/16 15:06,la aprobas?,Lobo cl
902,25/3/16 15:09,Me hizo reir,Oguitoo
903,25/3/16 17:29,<Multimedia omitido>,Pon Cl
904,25/3/16 17:29,🇻🇦❤,Pon Cl
905,25/3/16 21:38,la nueva de batman es.altisima verga.como dicen o amerita ser vista? alguno sabe?,Lobo cl
906,25/3/16 21:45,A mi me gustó,Oguitoo
907,25/3/16 21:45,Tranca,Oguitoo
908,25/3/16 21:45,"Osea se cagan en mucho del comic, muchisimo",Oguitoo
910,25/3/16 21:46,Pero a menos que seas amigo de scarzo y yanna no creo que te joda,Oguitoo
911,25/3/16 21:46,la de batman nueva es la q se arma con superman?,Joaquin
912,25/3/16 21:46,Si,Oguitoo
913,25/3/16 21:46,Batman vs superman se llama,Oguitoo
914,25/3/16 21:47,Dawn of justice,Oguitoo
915,25/3/16 21:47,Nadie tiene idea de lo que pasa en esa peli? Por los comics digo,Oguitoo
916,25/3/16 21:47,bien lish flores y a verla,Lobo cl
917,25/3/16 21:47,si eu,Lobo cl
918,25/3/16 21:47,pero me la.chupa si es.iguak,Lobo cl
919,25/3/16 21:47,o no,Lobo cl
920,25/3/16 21:47,Ah bueno,Oguitoo
925,25/3/16 21:47,Si pero voy a otra cosa,Oguitoo
926,25/3/16 21:48,Que por las dudas no diré,Oguitoo
927,25/3/16 21:48,okaaaa,Lobo cl
928,25/3/16 21:48,yo porque en el diario aca dijeron que era de lo peor,Lobo cl
929,25/3/16 21:50,Privado,Sebi Cell
930,25/3/16 21:51,Privado hace kilómetros,Fede Sharley
931,25/3/16 21:51,Real no sé cómo llegaron tan lejos,Fede Sharley
932,25/3/16 21:53,ajajajajaa menoshhh,Lobo cl
933,25/3/16 21:56,Tomy,Oguitoo
934,25/3/16 21:56,Cuando hablas del diario,Oguitoo
935,25/3/16 21:56,De cual hablas?,Oguitoo
936,25/3/16 21:56,#ClarinMiente,Oguitoo
937,25/3/16 21:56,No nos olvidemos,Oguitoo
938,25/3/16 21:56,Ah,Oguitoo
939,25/3/16 22:27,El gol que acaba de hacer un brasuca,Rama cl
940,25/3/16 22:27,Una cosa de locos,Rama cl
941,25/3/16 22:59,<Multimedia omitido>,Pon Cl
942,25/3/16 23:34,More que o?,Pon Cl
943,25/3/16 23:49,Me hiba a ir a tigre x semana santa pon,More
944,25/3/16 23:49,Pero hay sudestada,More
945,25/3/16 23:50,Me escribio un vecino islero q estan con 1mt de agua sobre el terreno,More
946,25/3/16 23:50,Vos querido?,More
947,25/3/16 23:56,Bajé!,Pon Cl
948,25/3/16 23:56,En lo del ubal venite,Pon Cl
949,25/3/16 23:57,Amigo de donde?,Pon Cl
950,25/3/16 23:57,Un amigo de tigre me aviso q esta inundado,More
951,25/3/16 23:58,Ahora estoy en casa con un amigo,More
952,25/3/16 23:58,Otro,More
953,25/3/16 23:58,Estamos cerca de lo uba,More
954,26/3/16 00:00,Y daaaale,Pon Cl
955,26/3/16 00:01,Pasame la dire,More
956,26/3/16 00:01,Caigo con mi amigo eh,More
957,26/3/16 00:05,Maure 3330,Pon Cl
